timestamp,ax,ay,az,gx,gy,gz,label
213430,0.30,1.01,-0.20,3.59,0.82,10.74,1
213440,0.31,1.07,-0.17,5.01,0.68,13.06,1
213450,0.32,1.06,-0.17,5.81,0.78,14.43,1
213460,0.32,1.02,-0.16,6.95,0.08,15.82,1
213470,0.45,0.93,-0.16,5.21,0.34,12.98,1
213480,0.47,0.92,-0.18,5.99,0.31,14.23,1
213490,0.48,0.93,-0.17,6.63,0.02,15.58,1
213500,0.50,0.92,-0.16,6.09,0.16,14.78,1
213510,0.49,0.91,-0.18,6.33,0.76,15.86,1
213520,0.46,0.92,-0.17,6.79,0.70,16.82,1
213530,0.44,0.94,-0.18,5.85,0.28,14.75,1
213540,0.43,0.96,-0.19,6.14,0.35,15.24,1
213550,0.40,0.99,-0.18,6.02,-0.08,14.85,1
213560,0.40,0.99,-0.17,4.90,0.23,13.15,1
213570,0.43,0.97,-0.19,5.60,0.73,14.65,1
213580,0.45,0.95,-0.19,7.15,0.82,17.73,1
213590,0.47,0.93,-0.20,6.93,0.15,16.78,1
