timestamp,ax,ay,az,gx,gy,gz,label
8400,-0.25,0.12,0.02,6.56,-1.42,15.86,1
8410,0.00,0.41,-0.15,5.86,-1.36,14.65,1
8420,0.44,0.85,-0.30,3.21,1.71,4.33,1
8430,1.03,1.18,-0.40,2.95,1.53,3.94,1
8440,1.01,1.39,-0.44,3.63,1.75,5.93,1
8450,0.43,1.41,-0.45,2.33,2.04,2.77,1
8460,0.31,1.18,-0.36,2.37,1.64,2.47,1
8470,0.38,0.92,-0.17,2.92,1.23,2.16,1
8480,0.21,0.82,-0.08,3.43,1.09,2.93,1
8490,0.08,0.90,-0.14,3.35,1.12,3.08,1
8500,0.14,1.04,-0.24,5.65,1.70,7.47,1
8510,0.30,1.08,-0.29,6.17,0.31,11.34,1
8520,0.40,1.04,-0.32,2.86,-0.04,2.90,1
8530,0.43,0.99,-0.33,2.14,0.78,1.34,1
8540,0.44,0.97,-0.31,3.57,1.54,4.73,1
8550,0.45,0.98,-0.25,4.93,0.79,6.29,1
8560,0.48,0.98,-0.20,5.37,0.62,6.13,1
8570,0.45,0.97,-0.19,6.32,0.88,8.09,1
8580,0.40,0.95,-0.22,5.72,1.14,8.06,1
8590,0.40,0.92,-0.27,4.98,0.58,7.98,1
8600,0.42,0.91,-0.30,6.08,-0.35,12.02,1
